"Assembled.Payload.Size","DYNRiskA.Score","Response.Size","Source.Ping.Time","Operating.System","Connection.State","Connection.Rate","Ingress.Router","Server.Response.Packet.Time","Packet.Size","Packet.TTL","Source.IP.Concurrent.Connection","Class"
57720,0.45476364,375223,286,"Windows_All","Others",257.8150332,"mel-aus-01",181,1407,69,17,"NonMal"
55802,0.720873629,554199,434,"Android","ESTABLISHED",701.8011706,"mel-aus-01",200,1377,55,28,"NonMal"
52968,0.748667672,556975,299,"Android","ESTABLISHED",398.2375507,"syd-tls-04",132,1391,49,26,"NonMal"
60513,0.683323544,462752,193,"Windows_All","ESTABLISHED",420.3000342,"mel-aus-01",193,1348,53,26,"NonMal"
59148,0.479661724,324414,325,"Android","ESTABLISHED",302.9789851,"mel-aus-01",188,1355,76,17,"NonMal"
65391,0.508151592,465819,149,"Windows_All","ESTABLISHED",404.0300861,"syd-tls-04",174,1327,64,18,"NonMal"
61170,0.391446589,526265,279,"Windows_All","ESTABLISHED",728.6325839,"syd-tls-04",125,1369,80,14,"NonMal"
64096,0.68473604,523101,291,"Android","ESTABLISHED",512.9463417,"mel-aus-01",178,1329,67,24,"NonMal"
55316,0.68364528,537386,182,"Windows_All","Others",1010.835064,"mel-aus-01",157,1332,59,28,"NonMal"
54432,0.715671177,311226,239,"Windows_All","ESTABLISHED",195.5492348,"syd-tls-04",207,1357,64,26,"NonMal"
59256,0.714839583,634138,238,"Other_OS","ESTABLISHED",272.5319508,"mel-aus-01",194,1298,70,20,"NonMal"
64206,0.35340703,541897,305,"Other_OS","ESTABLISHED",611.2643198,"mel-aus-01",154,1357,61,17,"NonMal"
54124,0.722878059,473580,300,"Other_OS","ESTABLISHED",389.6037002,"mel-aus-01",206,1311,55,27,"NonMal"
67591,0.402063388,374053,253,"Windows_All","ESTABLISHED",608.7597547,"mel-aus-01",154,1392,77,19,"NonMal"
69731,0.410569803,428513,268,"Windows_All","ESTABLISHED",607.7485186,"syd-tls-04",209,1355,50,19,"NonMal"
70714,0.350719585,461652,287,"Windows_All","ESTABLISHED",775.0244157,"mel-aus-01",172,1354,58,20,"NonMal"
73145,0.611875548,657257,289,"Windows_All","ESTABLISHED",541.5439225,"mel-aus-01",157,1327,60,23,"NonMal"
62780,0.425773119,611636,315,"Windows_All","ESTABLISHED",313.1387752,"mel-aus-01",84,1355,60,14,"NonMal"
61975,0.418602496,555932,299,"Other_OS","ESTABLISHED",551.983228,"mel-aus-01",143,1301,56,15,"NonMal"
55704,0.591339119,739884,280,"Windows_All","ESTABLISHED",102.9819757,"mel-aus-01",207,1348,61,18,"NonMal"
54703,0.73362838,512231,239,"Other_OS","ESTABLISHED",337.5487615,"syd-tls-04",229,1338,57,22,"NonMal"
58931,0.493611078,403803,264,"Android","ESTABLISHED",433.3265806,"mel-aus-01",210,1345,65,19,"NonMal"
58971,0.664797401,365988,267,"Android","ESTABLISHED",808.0162238,"mel-aus-01",186,1345,58,28,"NonMal"
64166,0.381846784,203767,245,"Android","ESTABLISHED",435.816551,"mel-aus-01",135,1343,73,16,"NonMal"
64316,0.658556632,613946,279,"Windows_All","ESTABLISHED",604.0531157,"syd-tls-04",147,1306,62,25,"NonMal"
63147,0.726607287,600768,289,"Android","ESTABLISHED",279.822668,"syd-tls-04",148,1336,71,21,"NonMal"
55635,0.341362275,364713,348,"Windows_All","ESTABLISHED",850.2904442,"mel-aus-01",113,1344,58,11,"NonMal"
64852,0.414075927,480224,332,"Other_OS","ESTABLISHED",439.4379051,"mel-aus-01",159,1357,68,18,"NonMal"
55181,0.696132449,532491,272,"Windows_All","ESTABLISHED",905.6791997,"mel-aus-01",138,1345,47,28,"NonMal"
62204,0.279775419,358893,263,"Windows_All","ESTABLISHED",1049.743343,"mel-aus-01",129,1323,70,11,"NonMal"
71420,0.473429593,535837,265,"Windows_All","ESTABLISHED",75.50104163,"syd-tls-04",230,1365,72,27,"NonMal"
64711,0.736609899,381199,306,"Windows_All","ESTABLISHED",526.4583682,"mel-aus-01",159,1371,73,22,"NonMal"
68150,0.556843222,680954,174,"Other_OS","Others",884.7170142,"syd-tls-04",126,1323,72,28,"NonMal"
61573,0.455800179,588658,207,"Windows_All","ESTABLISHED",355.1660369,"mel-aus-01",158,1333,48,16,"NonMal"
55550,0.470153917,617106,206,"Android","ESTABLISHED",373.0722182,"mel-aus-01",144,1350,63,14,"NonMal"
67679,0.612922976,574418,237,"Android","ESTABLISHED",885.5868472,"syd-tls-04",144,1300,67,26,"NonMal"
66589,0.430250916,725885,240,"Android","ESTABLISHED",557.7749481,"syd-tls-04",187,1316,47,19,"NonMal"
68995,0.460856408,378255,247,"Android","ESTABLISHED",276.2033192,"syd-tls-04",184,1305,70,22,"NonMal"
53669,0.518663039,440544,275,"Android","ESTABLISHED",256.4418775,"syd-tls-04",152,1336,67,15,"NonMal"
73049,0.324684398,435968,281,"Windows_All","ESTABLISHED",731.573422,"mel-aus-01",137,1320,58,19,"NonMal"
66314,0.642485627,519450,290,"Windows_All","ESTABLISHED",540.303319,"mel-aus-01",165,1383,71,25,"NonMal"
59860,0.424478893,665441,205,"Other_OS","ESTABLISHED",665.1646801,"mel-aus-01",180,1331,72,20,"NonMal"
75758,0.539286612,530048,227,"Android","ESTABLISHED",529.6206305,"mel-aus-01",158,1304,59,26,"NonMal"
67557,0.453589342,610029,266,"Android","ESTABLISHED",377.8174729,"mel-aus-01",230,1313,82,23,"NonMal"
68022,0.601963136,377539,240,"Windows_All","ESTABLISHED",673.5369509,"mel-aus-01",124,1370,62,25,"NonMal"
62724,0.601696438,485149,283,"Windows_All","ESTABLISHED",510.4178539,"mel-aus-01",221,1382,65,28,"NonMal"
67529,0.468191872,431086,230,"Android","ESTABLISHED",364.5360227,"mel-aus-01",167,1327,76,19,"NonMal"
53545,0.701884016,468661,279,"Android","ESTABLISHED",796.4404355,"mel-aus-01",133,1353,60,28,"NonMal"
62732,0.684298085,576326,291,"Windows_All","ESTABLISHED",508.8254121,"syd-tls-04",144,1332,74,25,"NonMal"
52311,0.750361929,278006,280,"Android","ESTABLISHED",631.7576735,"mel-aus-01",148,1403,71,25,"NonMal"
58839,0.719291712,367503,268,"Windows_All","ESTABLISHED",250.9546703,"syd-tls-04",201,1356,57,22,"NonMal"
70299,0.428728252,433313,317,"Android","ESTABLISHED",674.5563303,"mel-aus-01",176,1406,64,19,"NonMal"
63582,0.440154518,559009,241,"Android","ESTABLISHED",486.7155904,"mel-aus-01",154,1372,78,18,"NonMal"
68124,0.408912977,490777,338,"Windows_All","ESTABLISHED",528.1138588,"mel-aus-01",139,1336,52,15,"NonMal"
63667,0.664486919,424849,166,"Windows_All","ESTABLISHED",592.1002443,"syd-tls-04",166,1358,83,25,"NonMal"
59550,0.708962811,493909,240,"Android","ESTABLISHED",583.3421233,"syd-tls-04",152,1355,61,25,"NonMal"
76079,0.336368088,607364,397,"Windows_All","ESTABLISHED",376.672305,"mel-aus-01",219,1375,74,24,"NonMal"
53154,0.44522817,617462,261,"Windows_All","Others",388.226888,"mel-aus-01",153,1362,57,14,"NonMal"
64840,0.497573272,628251,257,"Android","ESTABLISHED",333.053677,"syd-tls-04",133,1363,42,16,"NonMal"
59958,0.425182313,535960,189,"Windows_All","ESTABLISHED",408.1012362,"syd-tls-04",194,1319,78,18,"NonMal"
53126,0.501171292,682882,287,"Android","ESTABLISHED",335.8430157,"syd-tls-04",175,1389,78,14,"NonMal"
67666,0.571251109,683404,229,"Android","ESTABLISHED",652.6506517,"mel-aus-01",162,1367,72,27,"NonMal"
59277,0.539025169,496963,248,"Windows_All","ESTABLISHED",143.1542405,"syd-tls-04",159,1334,63,16,"NonMal"
68709,0.450273118,414930,224,"Android","ESTABLISHED",294.258791,"mel-aus-01",124,1327,68,16,"NonMal"
67663,0.547351113,380243,246,"Android","ESTABLISHED",282.7592376,"mel-aus-01",265,1313,61,24,"NonMal"
59125,0.499211163,444968,378,"Windows_All","ESTABLISHED",448.6519873,"mel-aus-01",174,1323,49,16,"NonMal"
59842,0.495680848,566736,195,"Windows_All","ESTABLISHED",252.4002505,"mel-aus-01",157,1382,66,17,"NonMal"
52265,0.667898486,467724,180,"Android","ESTABLISHED",624.0692303,"syd-tls-04",194,1335,64,31,"NonMal"
63573,0.503265817,604659,250,"Android","ESTABLISHED",577.4735269,"syd-tls-04",190,1381,57,19,"NonMal"
59124,0.687732192,355890,254,"Android","ESTABLISHED",591.631671,"syd-tls-04",92,1338,58,26,"NonMal"
59411,0.532184548,541189,225,"Windows_All","ESTABLISHED",17.42100838,"mel-aus-01",205,1337,63,21,"NonMal"
69633,0.578724581,465761,195,"Android","ESTABLISHED",533.3352058,"mel-aus-01",203,1289,65,26,"NonMal"
59356,0.683999008,416651,338,"Android","ESTABLISHED",666.7296926,"mel-aus-01",118,1344,69,25,"NonMal"
62983,0.49818464,481479,326,"Android","ESTABLISHED",461.6223485,"syd-tls-04",117,1346,69,14,"NonMal"
58974,0.536023555,412930,314,"Windows_All","ESTABLISHED",26.45863833,"syd-tls-04",150,1357,62,15,"NonMal"
65545,0.531436449,430596,256,"Windows_All","Others",707.3108413,"mel-aus-01",232,1341,69,31,"NonMal"
52999,0.749115035,663308,226,"Android","ESTABLISHED",396.0064946,"mel-aus-01",263,1309,69,27,"NonMal"
69190,0.599878513,240220,243,"Windows_All","ESTABLISHED",645.051783,"syd-tls-04",190,1318,75,27,"NonMal"
57618,0.617101086,661698,214,"Windows_All","ESTABLISHED",92.86042345,"syd-tls-04",189,1335,68,19,"NonMal"
62559,0.653488636,523560,239,"Android","ESTABLISHED",385.4438262,"syd-tls-04",204,1305,69,25,"NonMal"
66764,0.451160311,358229,290,"Android","ESTABLISHED",152.0372322,"syd-tls-04",137,1345,45,17,"NonMal"
58714,0.555468133,567249,269,"Windows_All","ESTABLISHED",71.32436205,"syd-tls-04",236,1311,65,22,"NonMal"
63630,0.464782024,601573,246,"Windows_All","ESTABLISHED",439.4960656,"mel-aus-01",230,1365,76,21,"NonMal"
55136,0.705138905,558376,258,"Android","ESTABLISHED",958.602871,"syd-tls-04",169,1328,69,29,"NonMal"
55050,0.742651541,426847,351,"Android","ESTABLISHED",828.7707862,"mel-aus-01",120,1380,68,26,"NonMal"
63362,0.429558037,580189,209,"Android","ESTABLISHED",770.4675487,"syd-tls-04",118,1371,44,13,"NonMal"
67017,0.394350107,449926,224,"Windows_All","ESTABLISHED",376.5267246,"mel-aus-01",187,1360,91,20,"NonMal"
58727,0.301791902,505501,275,"Windows_All","Others",840.2015522,"mel-aus-01",144,1326,61,12,"NonMal"
62867,0.594398013,427486,207,"Android","ESTABLISHED",730.2733413,"mel-aus-01",169,1354,57,28,"NonMal"
61719,0.60678553,576478,275,"Android","ESTABLISHED",128.2806124,"mel-aus-01",236,1368,62,23,"NonMal"
64999,0.6652455,594470,219,"Android","ESTABLISHED",240.6496062,"mel-aus-01",184,1367,57,23,"NonMal"
72048,0.25750243,616636,310,"Android","ESTABLISHED",951.4116734,"mel-aus-01",124,1364,54,16,"NonMal"
60315,0.608346676,449452,237,"Android","ESTABLISHED",11.41553761,"syd-tls-04",166,1299,61,19,"NonMal"
58231,0.489725748,472347,300,"Android","ESTABLISHED",357.9257242,"syd-tls-04",187,1293,62,17,"NonMal"
64761,0.675466482,452145,299,"Windows_All","ESTABLISHED",537.6765245,"syd-tls-04",178,1350,52,22,"NonMal"
56804,0.571259991,511097,294,"Android","ESTABLISHED",50.23780779,"mel-aus-01",223,1331,72,20,"NonMal"
67637,0.60389039,338383,212,"Android","ESTABLISHED",190.9715919,"syd-tls-04",190,1290,75,23,"NonMal"
68658,0.477689461,415072,247,"Android","ESTABLISHED",332.0840421,"mel-aus-01",175,1347,53,19,"NonMal"
61014,0.339546226,655202,239,"Android","ESTABLISHED",867.3267441,"mel-aus-01",155,1358,67,14,"NonMal"
62638,0.677585329,447828,151,"Windows_All","ESTABLISHED",517.546185,"mel-aus-01",183,1304,56,25,"NonMal"
61357,0.606499792,555214,330,"Windows_All","ESTABLISHED",752.1325453,"syd-tls-04",185,1372,55,31,"NonMal"
59259,0.680360085,505724,281,"Windows_All","ESTABLISHED",856.4544943,"syd-tls-04",113,1341,72,28,"NonMal"
68993,0.656542833,442546,265,"Other_OS","ESTABLISHED",907.3808703,"mel-aus-01",83,1364,71,24,"NonMal"
75938,0.452548432,439080,215,"Android","ESTABLISHED",249.635635,"mel-aus-01",156,1383,50,21,"NonMal"
72083,0.556965918,606233,211,"Android","ESTABLISHED",591.5761033,"syd-tls-04",157,1334,63,27,"NonMal"
72474,0.317250018,637553,257,"Android","ESTABLISHED",603.5657049,"syd-tls-04",142,1326,68,16,"NonMal"
59881,0.596593249,544311,300,"Windows_All","ESTABLISHED",125.3187507,"syd-tls-04",182,1353,43,20,"NonMal"
68676,0.680242101,511106,233,"Android","ESTABLISHED",400.5668038,"mel-aus-01",144,1335,51,22,"NonMal"
58272,0.608960146,483480,246,"Android","ESTABLISHED",797.7193016,"mel-aus-01",155,1372,66,31,"NonMal"
69970,0.561050487,465317,270,"Android","ESTABLISHED",766.0817131,"mel-aus-01",151,1361,58,27,"NonMal"
73997,0.574262217,548770,322,"Other_OS","ESTABLISHED",648.0115495,"syd-tls-04",169,1377,67,26,"NonMal"
63282,0.691056996,635319,266,"Windows_All","ESTABLISHED",502.5017543,"mel-aus-01",195,1338,59,25,"NonMal"
69212,0.29373781,704432,297,"Windows_All","ESTABLISHED",1120.451065,"mel-aus-01",155,1338,54,15,"NonMal"
60656,0.629760949,504096,286,"Windows_All","ESTABLISHED",512.2490669,"mel-aus-01",179,1346,59,27,"NonMal"
55358,0.674374762,567422,261,"Windows_All","ESTABLISHED",560.7349905,"mel-aus-01",190,1341,59,28,"NonMal"
73314,0.586777397,433185,280,"Windows_All","ESTABLISHED",672.4679623,"syd-tls-04",143,1353,84,25,"NonMal"
63172,0.454096851,429424,270,"Android","ESTABLISHED",326.3697347,"mel-aus-01",192,1334,59,19,"NonMal"
72533,0.513503105,543494,378,"Windows_All","ESTABLISHED",491.0038418,"mel-aus-01",200,1329,68,26,"NonMal"
52414,0.708142486,678785,325,"Android","ESTABLISHED",396.0094498,"mel-aus-01",249,1366,63,27,"NonMal"
53795,0.744628543,532498,229,"Windows_All","ESTABLISHED",618.4766056,"syd-tls-04",187,1392,49,26,"NonMal"
59434,0.634954618,549682,236,"Windows_All","ESTABLISHED",540.2899672,"mel-aus-01",162,1371,71,28,"NonMal"
64995,0.559054219,598520,236,"Android","ESTABLISHED",86.88955009,"mel-aus-01",202,1343,62,24,"NonMal"
69559,0.305318635,601109,222,"Windows_All","ESTABLISHED",967.4627276,"mel-aus-01",141,1296,73,18,"NonMal"
54389,0.717222555,488930,266,"Other_OS","ESTABLISHED",797.8342027,"syd-tls-04",150,1364,49,28,"NonMal"
67246,0.411803812,457208,257,"Android","ESTABLISHED",537.2160935,"mel-aus-01",131,1348,58,16,"NonMal"
50174,0.711897532,529935,206,"Android","ESTABLISHED",681.7495314,"mel-aus-01",194,1351,66,30,"NonMal"
74641,0.613678981,313701,271,"Windows_All","ESTABLISHED",543.1933024,"mel-aus-01",161,1328,80,23,"NonMal"
63666,0.343842398,556765,322,"Windows_All","ESTABLISHED",803.7413616,"syd-tls-04",180,1336,61,19,"NonMal"
57984,0.575902427,587779,266,"Windows_All","ESTABLISHED",84.35650005,"mel-aus-01",159,1402,53,15,"NonMal"
62709,0.52293663,456096,278,"Windows_All","ESTABLISHED",170.0053722,"syd-tls-04",186,1328,59,20,"NonMal"
80557,0.422247487,482820,196,"Windows_All","Others",944.7376224,"syd-tls-04",168,1367,74,30,"NonMal"
59194,0.432820479,597751,204,"Android","ESTABLISHED",286.4238219,"mel-aus-01",194,1327,52,20,"NonMal"
51102,0.550583171,449516,326,"Windows_All","ESTABLISHED",344.4037394,"mel-aus-01",176,1393,63,13,"NonMal"
74465,0.552725943,548281,379,"Windows_All","ESTABLISHED",637.1053549,"syd-tls-04",94,1357,62,22,"NonMal"
65815,0.652725395,480258,234,"Windows_All","ESTABLISHED",362.3742306,"mel-aus-01",196,1332,57,25,"NonMal"
65153,0.614651538,637726,320,"Windows_All","ESTABLISHED",770.9663713,"syd-tls-04",165,1360,57,28,"NonMal"
48914,0.7982004,431580,301,"Android","ESTABLISHED",656.8464273,"mel-aus-01",146,1319,63,26,"NonMal"
68590,0.562582899,506799,236,"Windows_All","ESTABLISHED",726.9363556,"mel-aus-01",145,1319,64,27,"NonMal"
61070,0.489489843,597847,308,"Windows_All","ESTABLISHED",80.08847111,"syd-tls-04",195,1331,71,20,"NonMal"
75328,0.5553136,470369,289,"Windows_All","ESTABLISHED",670.3042069,"syd-tls-04",164,1322,64,22,"NonMal"
65846,0.73028854,437865,261,"Windows_All","ESTABLISHED",351.3703572,"mel-aus-01",202,1353,64,20,"NonMal"
64866,0.605576941,572862,280,"Windows_All","ESTABLISHED",809.6019928,"mel-aus-01",155,1355,58,28,"NonMal"
62773,0.505280458,556481,273,"Windows_All","ESTABLISHED",9.921325952,"syd-tls-04",166,1343,59,19,"NonMal"
60095,0.417190057,504045,348,"Windows_All","ESTABLISHED",454.81281,"syd-tls-04",127,1356,55,14,"NonMal"
68353,0.424324508,539359,277,"Windows_All","ESTABLISHED",358.2467372,"mel-aus-01",196,1333,74,21,"NonMal"
62666,0.710841959,515290,298,"Windows_All","ESTABLISHED",719.4827566,"mel-aus-01",123,1379,87,24,"NonMal"
57065,0.756131187,571946,232,"Windows_All","ESTABLISHED",602.6252407,"mel-aus-01",195,1367,66,25,"NonMal"
64642,0.652509736,450964,322,"Android","ESTABLISHED",570.4083852,"mel-aus-01",104,1377,52,26,"NonMal"
69428,0.658488619,519702,323,"Windows_All","ESTABLISHED",547.2254849,"syd-tls-04",168,1343,68,22,"NonMal"
64016,0.294820762,371402,271,"Windows_All","ESTABLISHED",787.1811848,"syd-tls-04",97,1320,82,15,"NonMal"
69311,0.383828755,483619,309,"Android","ESTABLISHED",616.8136542,"mel-aus-01",150,1344,52,18,"NonMal"
65664,0.411063421,459803,293,"Other_OS","ESTABLISHED",426.4184796,"syd-tls-04",162,1345,82,21,"NonMal"
58706,0.642629783,697660,253,"Android","ESTABLISHED",322.8251559,"mel-aus-01",157,1352,63,26,"NonMal"
70117,0.601784802,331103,248,"Android","ESTABLISHED",377.8701354,"mel-aus-01",192,1343,64,24,"NonMal"
48874,0.662864081,632913,299,"Android","ESTABLISHED",399.0310562,"mel-aus-01",258,1376,58,32,"NonMal"
65538,0.43329023,519176,225,"Other_OS","ESTABLISHED",255.7589331,"syd-tls-04",158,1283,54,19,"NonMal"
65328,0.606114538,487291,239,"Windows_All","Others",827.9467464,"syd-tls-04",187,1357,64,29,"NonMal"
69066,0.39281679,449325,273,"Windows_All","ESTABLISHED",455.7355271,"syd-tls-04",171,1334,57,19,"NonMal"
50102,0.737091955,554048,251,"Windows_All","ESTABLISHED",854.4964989,"mel-aus-01",122,1376,63,27,"NonMal"
63883,0.70375281,585091,233,"Android","ESTABLISHED",651.1287102,"mel-aus-01",160,1337,60,25,"NonMal"
63495,0.435692586,727661,229,"Android","ESTABLISHED",362.112682,"syd-tls-04",155,1335,52,18,"NonMal"
52288,0.486458756,502485,271,"Windows_All","Others",289.9962952,"syd-tls-04",72,1343,66,8,"NonMal"
51039,0.487525465,572375,246,"Other_OS","Others",270.1467193,"syd-tls-04",151,1367,67,15,"NonMal"
51269,0.806770691,684154,199,"Android","ESTABLISHED",550.7187109,"mel-aus-01",149,1311,65,23,"NonMal"
62804,0.480677688,473352,320,"Windows_All","ESTABLISHED",335.6056169,"mel-aus-01",104,1338,67,16,"NonMal"
59031,0.708735352,372467,270,"Android","ESTABLISHED",486.4082296,"syd-tls-04",141,1367,66,25,"NonMal"
60777,0.644839049,487193,361,"Android","ESTABLISHED",611.0259415,"mel-aus-01",158,1306,66,26,"NonMal"
58078,0.768164287,400272,244,"Windows_All","ESTABLISHED",512.3085213,"mel-aus-01",150,1339,44,23,"NonMal"
70950,0.638322404,578327,186,"Windows_All","ESTABLISHED",792.175805,"syd-tls-04",155,1347,68,23,"NonMal"
72123,0.583622173,637094,227,"Android","ESTABLISHED",86.49695487,"mel-aus-01",246,1319,61,27,"NonMal"
59139,0.488279428,670764,281,"Android","ESTABLISHED",291.6833773,"syd-tls-04",199,1354,61,19,"NonMal"
63254,0.603290027,394001,216,"Android","Others",983.6070564,"mel-aus-01",86,1338,51,28,"NonMal"
53854,0.52345684,459283,226,"Windows_All","ESTABLISHED",359.9772229,"mel-aus-01",141,1323,82,13,"NonMal"
70628,0.580871691,526209,283,"Android","ESTABLISHED",418.0629264,"syd-tls-04",138,1329,58,26,"NonMal"
54501,0.734266951,594459,231,"Android","ESTABLISHED",545.2548386,"mel-aus-01",204,1383,69,27,"NonMal"
56248,0.542123052,466146,311,"Windows_All","ESTABLISHED",300.447824,"mel-aus-01",185,1303,63,17,"NonMal"
55397,0.384716322,558201,295,"Windows_All","ESTABLISHED",798.8341899,"mel-aus-01",201,1369,47,16,"NonMal"
65819,0.306282495,541448,240,"Android","ESTABLISHED",866.105011,"mel-aus-01",116,1357,70,13,"NonMal"
60701,0.611729671,536721,302,"Android","ESTABLISHED",657.5093159,"mel-aus-01",187,1340,75,31,"NonMal"
55035,0.735258679,541768,286,"Windows_All","ESTABLISHED",445.788668,"mel-aus-01",229,1398,64,26,"NonMal"
70913,0.478060305,639857,221,"Android","ESTABLISHED",211.6715091,"syd-tls-04",208,1334,69,23,"NonMal"
69336,0.447985452,404338,230,"Android","ESTABLISHED",379.9354562,"mel-aus-01",111,1319,63,15,"NonMal"
61056,0.61748797,409644,312,"Android","ESTABLISHED",635.6252877,"mel-aus-01",136,1326,72,30,"NonMal"
55395,0.665082235,472195,213,"Windows_All","ESTABLISHED",530.3326546,"mel-aus-01",206,1398,67,29,"NonMal"
62474,0.720562731,455987,240,"Android","ESTABLISHED",653.7604709,"syd-tls-04",87,1359,78,23,"NonMal"
53527,0.726000543,352175,314,"Windows_All","ESTABLISHED",184.4609581,"syd-tls-04",200,1353,52,26,"NonMal"
68200,0.647624314,264264,285,"Windows_All","ESTABLISHED",698.7128524,"mel-aus-01",107,1357,55,23,"NonMal"
60745,0.463780354,471119,277,"Windows_All","ESTABLISHED",543.2573492,"mel-aus-01",171,1336,58,17,"NonMal"
61493,0.349745514,627546,256,"Android","ESTABLISHED",849.5966932,"mel-aus-01",187,1356,57,16,"NonMal"
69266,0.590819053,384666,262,"Windows_All","ESTABLISHED",491.7557594,"mel-aus-01",199,1356,61,26,"NonMal"
54300,0.475958407,415757,296,"Windows_All","ESTABLISHED",504.2838949,"syd-tls-04",185,1397,58,16,"NonMal"
54588,0.564928186,493778,282,"Windows_All","ESTABLISHED",63.70705634,"syd-tls-04",149,1353,65,15,"NonMal"
66009,0.207014111,568402,277,"Windows_All","ESTABLISHED",987.7647966,"syd-tls-04",133,1343,63,16,"NonMal"
67694,0.523711914,541005,247,"Other_OS","Others",466.8915748,"syd-tls-04",124,1338,60,17,"NonMal"
64523,0.554692228,376754,339,"Windows_All","ESTABLISHED",278.2114505,"syd-tls-04",165,1377,46,18,"NonMal"
59705,0.438493282,383399,295,"Windows_All","ESTABLISHED",564.1694296,"syd-tls-04",151,1368,61,15,"NonMal"
82114,0.454757116,558372,269,"Android","Others",283.0128139,"syd-tls-04",237,1333,78,30,"NonMal"
81256,0.506669414,389827,318,"Other_OS","ESTABLISHED",588.4601432,"mel-aus-01",141,1280,71,22,"NonMal"
55922,0.616822177,640142,264,"Windows_All","Others",1046.406527,"mel-aus-01",213,1392,73,33,"NonMal"
64958,0.63689686,554683,200,"Windows_All","ESTABLISHED",775.70726,"mel-aus-01",136,1313,80,25,"NonMal"
76219,0.550795049,635779,228,"Windows_All","ESTABLISHED",684.9402472,"mel-aus-01",119,1362,62,25,"NonMal"
